date,change,changeOverTime,changePercent,close,high,low,open,unadjustedVolume,volume,vwap,change1D,change2D,change3D,change7D,future1D,future2D,future3D,future7D,NASDAQclose,NASDAQchange1D,compToNASDAQ
4/24/14,-0.13,0.467937853,-0.063,207.86,212.8,203.2,210.81,5504768,5504768,208.0463,-0.062503005,-4.930479327,1.702710637,4.93210157,-3.853555278,-4.498219956,-0.452227461,4.20956413,33.4844,-0.928451811,FALSE
4/25/14,-8.01,0.411370056,-3.854,199.85,206.7,197.65,202,6996658,6996658,200.476,-3.853555278,-3.913649695,-8.594035858,3.063276778,-0.670502877,3.53765324,4.023017263,3.717788341,33.2812,-0.606849757,FALSE
4/28/14,-1.34,0.40190678,-0.671,198.51,203.7899,190.5,200,7041983,7041983,197.073,-0.670502877,-4.498219956,-4.557911438,-0.301340967,4.23656239,4.725202761,4.644602287,1.430658405,33.512,0.69348461,FALSE
4/29/14,8.41,0.461299435,4.237,206.92,207.149,195.5301,198.21,5787369,5787369,203.4088,4.23656239,3.53765324,-0.452227461,4.441752473,0.468780205,0.391455635,1.928281461,-13.69128165,33.6967,0.551145858,TRUE
4/30/14,0.97,0.468149718,0.469,207.89,208.16,201.28,203.6,4443453,4443453,206.0569,0.468780205,4.725202761,4.023017263,1.717389177,-0.076963779,1.452691327,4.194525951,-12.32863534,34.066,1.095953016,TRUE
5/1/14,-0.16,0.467019774,-0.077,207.73,214.02,205.69,207.08,5444670,5444670,210.1343,-0.076963779,0.391455635,4.644602287,-4.989937797,1.530833293,4.274779762,-0.216627353,-11.10094835,34.0937,0.081312746,FALSE
5/2/14,3.18,0.489477401,1.531,210.91,211.36,206.52,208.6,4091394,4091394,209.561,1.530833293,1.452691327,1.928281461,1.40391365,2.702574558,-1.721113271,-4.532739083,-9.838319662,34.0198,-0.216755588,TRUE
5/5/14,5.7,0.529731638,2.703,216.61,217.69,208.52,209.48,5152343,5152343,215.1373,2.702574558,4.274779762,4.194525951,4.20956413,-4.307280366,-7.04491944,-17.5522829,-11.99852269,33.8813,-0.407115856,TRUE
5/6/14,-9.33,0.463841808,-4.307,207.28,218.6596,206.85,216.6,5636725,5636725,211.4453,-4.307280366,-1.721113271,-0.216627353,3.717788341,-2.860864531,-13.84118101,-12.0706291,-9.016788885,33.512,-1.089981789,FALSE
5/7/14,-5.93,0.421963277,-2.861,201.35,210.2,197.25,209.64,10179291,10179291,199.0948,-2.860864531,-7.04491944,-4.532739083,1.430658405,-11.30370002,-9.481003228,-8.284082444,-4.862180283,34.0383,1.570482215,FALSE
5/8/14,-22.76,0.261228814,-11.304,178.59,194.4,178,182,20056591,20056591,184.2984,-11.30370002,-13.84118101,-17.5522829,-13.69128165,2.054986281,3.404445938,6.478526233,9.798980906,33.7521,-0.84081755,FALSE
5/9/14,3.67,0.287146893,2.055,182.26,183.4,177.22,179.86,8495159,8495159,180.4296,2.054986281,-9.481003228,-12.0706291,-12.32863534,1.322286843,4.334467245,4.586853945,7.154614287,33.5767,-0.519671369,TRUE
5/12/14,2.41,0.304166667,1.322,184.67,187.19,179.88,183.87,7004330,7004330,184.1508,1.322286843,3.404445938,-8.284082444,-11.10094835,2.972870526,3.221963502,2.122705366,8.003465641,34.0013,1.264567393,TRUE
5/13/14,5.49,0.342937853,2.973,190.16,191.34,183,183.76,7097242,7097242,188.4886,2.972870526,4.334467245,6.478526233,-9.838319662,0.241901557,-0.82562053,0.736222129,7.740849811,33.7059,-0.868790311,TRUE
5/14/14,0.46,0.346186441,0.242,190.62,193.48,187.1,188.95,5414945,5414945,190.3801,0.241901557,3.221963502,4.586853945,-11.99852269,-1.064945966,0.493127689,2.869583464,8.750393453,33.7244,0.054886533,TRUE
5/15/14,-2.03,0.331850282,-1.065,188.59,192.6599,185.3,189.98,6046139,6046139,188.3452,-1.064945966,-0.82562053,2.122705366,-9.016788885,1.574844902,3.976881065,3.557982926,12.17986107,33.4382,-0.848643712,FALSE
5/16/14,2.97,0.352824859,1.575,191.56,192.04,187.72,188.95,4489312,4489312,190.7089,1.574844902,0.493127689,0.736222129,-4.862180283,2.36479432,1.952390896,4.118813949,9.751513886,33.2905,-0.441710379,TRUE
5/19/14,4.53,0.384816384,2.365,196.09,196.89,190,190.72,4571660,4571660,194.9645,2.36479432,3.976881065,2.869583464,9.798980906,-0.40287623,1.713498904,4.482635525,7.216074252,33.429,0.416034604,TRUE
5/20/14,-0.79,0.379237288,-0.403,195.3,199.33,193.0701,196.94,5553877,5553877,196.4896,-0.40287623,1.952390896,3.557982926,7.154614287,2.124935996,4.905273938,6.144393241,6.385048643,33.0043,-1.270453798,FALSE
5/21/14,4.15,0.408545198,2.125,199.45,199.87,194.79,196.18,5290755,5290755,199.2741,2.124935996,1.713498904,4.118813949,8.003465641,2.722486839,3.935823515,6.071697167,2.632238656,33.512,1.538284405,TRUE
5/22/14,5.43,0.446892655,2.722,204.88,206.88,199.5604,200.35,6216255,6216255,204.2124,2.722486839,4.905273938,4.482635525,7.740849811,1.181179227,3.260445139,2.61616556,0.029285435,33.5674,0.165313917,TRUE
5/23/14,2.42,0.463983051,1.181,207.3,207.76,202.5,204.53,4010931,4010931,205.2188,1.181179227,3.935823515,6.144393241,8.750393453,2.054992764,1.418234443,1.418234443,-1.59671973,33.6505,0.247561622,TRUE
5/27/14,4.26,0.494067797,2.055,211.56,213.87,207.7,208.52,5346788,5346788,211.5439,2.054992764,3.260445139,6.071697167,12.17986107,-0.623936472,-0.623936472,-1.791453961,-2.202684818,34.0844,1.289431063,TRUE
5/28/14,-1.32,0.484745763,-0.624,210.24,212.77,205.26,210.02,5496278,5496278,208.8344,-0.623936472,1.418234443,2.61616556,9.751513886,0,-1.174847793,-2.635083714,-0.984113394,34.5091,1.246024574,FALSE
