Ticker,Date,Headline,Article,Type
FB,10302018,UK austerity ending  as long as Brexit deal gets done: Hammond ,LONDON Finance minister Philip Hammond held out the prospect of an end to Britain's long spending squeeze provided the government secures a Brexit deal with the EU  putting pressure on the divided Conservative Party to back Prime Minister Theresa May. | Video ,normal
FB,10302018,In two sessions  $200 billion of FANG market cap up in smoke ,SAN FRANCISCO Facebook  Amazon.com  Netflix and Google-parent Alphabet were at the center of a volatile session on the U.S. stock market on Monday  cleaving $200 billion off of the so-called FANG group's combined market capitalization in two sessions.,normal
FB,10292018,CORRECTED-UPDATE 3-Gab.com goes offline after Pittsburgh synagogue shooting , (Corrects paragraph four to show non-profit group helps all refugees  not only Jewish refugees)     By Trevor Hunnicutt and Paresh Dave     Oct 28 Gab.com  the website where the suspected Pittsburgh synagogue gunman posted anti-Semitic views  said on Sunday it was offline for a period of time after being asked by its domain provider to move to another registrar.     The move comes after GoDaddy Inc          asked Gab to change the domain  while PayPal Holdings Inc           Stripe I,normal
FB,10292018,Norway wealth fund's China investments bound to grow  says CEO ,OSLO Norway's $970-billion sovereign wealth fund will inevitably step up its investments in China in tandem with other major global funds  but that process could take a decade rather than a couple of years  its CEO said.,normal
FB,10292018,California will not enforce state net neutrality law pending appeal ,WASHINGTON The state of California on Friday agreed not to enforce its own state net neutrality law until a final court decision on the Trump administration's decision to overturn the 2015 Obama-era open internet rules.,normal
FB,10262018,Facebook removes fake accounts tied to Iran that lured over 1 million followers ,WASHINGTON Facebook Inc  said on Friday it had deleted accounts originating in Iran that attracted more than 1 million U.S. and British followers  its latest effort to combat disinformation activity on its platform.,topStory
FB,10262018,UPDATE 4-Facebook removes fake accounts tied to Iran that lured over 1 mln followers ,WASHINGTON  Oct 26 Facebook Inc said on Friday it had deleted accounts originating in Iran that attracted more than 1 million U.S. and British followers  its latest effort to combat disinformation activity on its platform.,normal
FB,10262018,UPDATE 1-California will not enforce state net neutrality law pending appeal ,WASHINGTON  Oct 26 The state of California on Friday agreed not to enforce its own state net neutrality law until a final court decision on the Trump administration's decision to overturn the 2015 Obama-era open internet rules.,normal
FB,10262018,Facebook uncovers more disinformation activity tied to Iran-source ,WASHINGTON  Oct 26 Facebook Inc has uncovered additional disinformation activity on its platform linked to Iran and will soon disclose details  a person familiar with the situation told Reuters on Friday.,normal
FB,10262018,Snap shares sink as two million users move on ,Snap Inc  shares plunged 14 percent on Friday after the Snapchat-owner posted its second straight quarter of user losses and forecast further declines  a boost for Facebook Inc's  Instagram ahead of its results next week.,normal
FB,10262018,Snap shares sink as two million users move on ,Oct 26 Snap Inc shares plunged 14 percent on Friday after the Snapchat-owner posted its second straight quarter of user losses and forecast further declines  a boost for Facebook Inc's Instagram ahead of its results next week.,normal
FB,10262018,Tech stocks battered after disappointing Amazon and Alphabet results ,SAN FRANCISCO So-called FANG stocks and other tech shares sank in extended trade on Thursday following disappointing quarterly reports from Amazon.com Inc  and Alphabet Inc . | Video ,normal
FB,10252018,Weak reports from Amazon and Alphabet hit Facebook  Netflix ,SAN FRANCISCO  Oct 25 So-called FANG stocks dropped in extended trade on Thursday following disappointing quarterly reports from Amazon.com Inc and Alphabet Inc   two of the group's components.,topStory
FB,10252018,Breakingviews - Amazon’s ad initiative is a useful add-on item ,NEW YORK (Reuters Breakingviews) - Amazon’s ad initiative is proving useful. The company’s third-quarter sales mainly pertaining to advertising – the “other” category  officially – soared. As a challenger to Facebook and Alphabet  both mired in data scandals  Jeff Bezos’ firm risks negative attention by plunging into the advertising business and targeting users. But the extra dough helps  and thanks to other revenue streams  Amazon has less to lose.,normal
FB,10242018,Google  Facebook executives meet with UK government over no-deal Brexit - Telegraph ,The UK chiefs of Microsoft Corp   Facebook  and Alphabet Inc's  Google met with British government ministers in London on Wednesday to seek assurances over the impact of a no-deal Brexit on jobs and investment  the Telegraph reported on Wednesday.,topStory
FB,10242018,Google  Facebook executives meet with UK government over no-deal Brexit: Telegraph ,The UK chiefs of Microsoft Corp   Facebook  and Alphabet Inc's  Google met with British government ministers in London on Wednesday to seek assurances over the impact of a no-deal Brexit on jobs and investment  the Telegraph reported on Wednesday.,normal
FB,10242018,Google  Facebook execs meet UK govt ministers over no-deal Bexit-Telegraph ,Oct 24 The UK chiefs of Microsoft Corp  Facebook and Alphabet Inc's Google met with British government ministers in London on Wednesday to seek assurances over the impact of a no-deal Brexit on jobs and investment  the Telegraph reported http://bit.ly/2JiGj2U on Wednesday.,normal
FB,10242018,Facebook removes 8.7 million sexual photos of kids in last three months ,SAN FRANCISCO Facebook Inc  said on Wednesday that company moderators during the last quarter removed 8.7 million user images of child nudity with the help of previously undisclosed software that automatically flags such photos.,normal
FB,10242018,UPDATE 1-Facebook removes 8.7 mln sexual photos of kids in last three months ,SAN FRANCISCO  Oct 24 Facebook Inc said on Wednesday that company moderators during the last quarter removed 8.7 million user images of child nudity with the help of previously undisclosed software that automatically flags such photos.,normal
FB,10242018,U.S. tech funds turn to Visa  Paypal as FANGs fade ,NEW YORK Some tech-heavy U.S. fund managers have turned to the once-stodgy payments sector as an alternative to so-called FANG stocks as high-flyers like Facebook Inc  and Google parent Alphabet Inc  falter.,normal
FB,10242018,UPDATE 1-Apple boss takes aim at 'weaponisation' of customer data ,* Google CEO says doing its part on privacy (Adds Facebook CEO  Google CEO comments),normal
FB,10242018,Facebook unveils systems for catching child nudity  grooming of children ,SAN FRANCISCO  Oct 24 Facebook Inc said on Wednesday that company moderators during the last quarter removed 8.7 million user images of child nudity with the help of previously undisclosed software that automatically flags such photos.,normal
FB,10242018,Exxon  Ben & Jerry's among buyers of $256 million in political ads on Facebook ,Facebook Inc's new searchable database of U.S. political ads reveals that companies such as Exxon Mobil Corp  Ben & Jerry's and Penzeys Spices are cumulatively spending millions of dollars to encourage voting and influence how Americans vote.,normal
FB,10232018,Facebook launches searchable database for U.S. political ad spending ,Oct 23 Facebook Inc on Tuesday unveiled a searchable database that will provide information on spending by advertisers for political ads and issues of national importance in the run-up to the midterm elections.,topStory
FB,10232018,Facebook's WhatsApp says no plan to lift forwarding limit in Brazil ,SAO PAULO Facebook Inc's popular messaging service WhatsApp has no plan to lift its limit on the number of people who can receive a forwarded message in Brazil  an executive for the company told reporters on Tuesday.,normal
FB,10232018,Facebook's WhatsApp says no plan to lift forwarding limit in Brazil ,SAO PAULO  Oct 23 Facebook Inc's popular messaging service WhatsApp has no plan to lift its limit on the number of people who can receive a forwarded message in Brazil  an executive for the company told reporters on Tuesday.,normal
FB,10222018,Oculus co-founder to leave Facebook ,VR headset maker Oculus co-founder Brendan Trexler Iribe is leaving Facebook Inc  according to his post on the social media network on Monday.,topStory
FB,10222018,Oculus co-founder to leave Facebook ,Oct 22 VR headset maker Oculus co-founder Brendan Trexler Iribe is leaving Facebook Inc  according to his post https://www.facebook.com/632138748/posts/10156690409218749 on the social media network on Monday.,normal
FB,10222018,Japan tells Facebook to improve data protection ,TOKYO Japan's government on Monday told U.S. technology firm Facebook Inc  to better protect its users' personal data following lapses this year affecting tens of millions of people globally.,normal
FB,10202018,Brazil election battle rages over Facebook's WhatsApp ,BRASILIA Facebook Inc's  WhatsApp messaging service became the frontline in Brazil's bitter presidential campaign on Friday  as front-runner Jair Bolsonaro angrily denied accusations he had encouraged widespread misinformation campaigns on the platform.,topStory
FB,10192018,Facebook's WhatsApp taking legal action against Brazil election spammers ,SAN FRANCISCO  Oct 19 Facebook Inc's WhatsApp messaging application business said on Friday it was "taking immediate legal action" against companies that are sending spam messages ahead of the Brazilian presidential election.,topStory
FB,10192018,Facebook hires former UK deputy prime minister as head of global affairs ,LONDON Facebook Inc  has hired former British Deputy Prime Minister Nick Clegg to lead its global affairs and communications team  as the social network deals with a number of scandals related to privacy  fake news and election meddling. | Video ,normal
FB,10192018,With presidency in sight  Brazil's Bolsonaro stumbles with campaign finance allegation ,RIO DE JANEIRO Earlier this week  Brazil's far-right presidential candidate Jair Bolsonaro said the presidency was "within reach." Just a day later though  Bolsonaro had to deny he had indulged in the same skullduggery he has often accused his leftist opponents of masterminding.,normal
FB,10192018,With presidency in sight  Bolsonaro stumbles with campaign finance allegation ,RIO DE JANEIRO  Oct 19 Earlier this week  Brazil's far-right presidential candidate Jair Bolsonaro said the presidency was "within reach." Just a day later though  Bolsonaro had to deny he had indulged in the same skullduggery he has often accused his leftist opponents of masterminding.,normal
FB,10182018,Facebook tentatively concludes spammers were behind recent data breach: WSJ ,Facebook Inc  has tentatively concluded that spammers looking to make money  and not a nation-state  were behind the largest-ever data theft at the social media company  the Wall Street Journal reported on Wednesday.,topStory
FB,10182018,UPDATE 2-Internet provider groups sue Vermont over net neutrality law ,WASHINGTON  Oct 18 Five industry groups representing major internet providers and cable companies filed suit on Thursday seeking to block a Vermont law barring companies that do not abide by net neutrality rules from receiving state contracts.,normal
FB,10182018,Facebook tentatively concludes that spammers were behind recent data breach -WSJ ,Oct 17 Facebook Inc has tentatively concluded that a recent hack that affected millions of accounts was perpetrated by spammers  and not a nation-state  the Wall Street Journal reported on Wednesday  citing sources.,normal
FB,10172018,At Facebook  public funds join push to remove Zuckerberg as chairman ,Four major U.S. public funds that hold shares in Facebook Inc on Wednesday proposed removing Chief Executive Officer Mark Zuckerberg as chairman following several high-profile scandals and said they hoped to gain backing from larger asset managers. | Video ,topStory
FB,10172018,UPDATE 3-At Facebook  public funds join push to remove Zuckerberg as chairman ,Oct 17 Four major U.S. public funds that hold shares in Facebook Inc on Wednesday proposed removing Chief Executive Officer Mark Zuckerberg as chairman following several high-profile scandals and said they hoped to gain backing from larger asset managers.,normal
FB,10172018,Influential Facebook shareholders back proposal to remove Zuckerberg as chairman ,Oct 17 Several public funds with holdings in Facebook Inc on Wednesday backed a proposal to remove Chief Executive Officer Mark Zuckerberg as chairman.,normal
FB,10172018,MTV reboots 'The Real World' series on Facebook in studio push ,Viewers may finally be able to vote the next Puck  the notoriously obnoxious housemate of "MTV's The Real World " off the show.,normal
FB,10172018,MTV reboots 'The Real World' series on Facebook in studio push ,Oct 17 Viewers may finally be able to vote the next Puck  the notoriously obnoxious housemate of "MTV's The Real World " off the show.,normal
FB,10162018,Exclusive: Facebook to ban misinformation on voting in upcoming U.S. elections ,MENLO PARK  Calif. Facebook Inc will ban false information about voting requirements and fact-check fake reports of violence or long lines at polling stations ahead of next month's U.S. midterm elections  company executives told Reuters  the latest effort to reduce voter manipulation on its service. | Video ,topStory
FB,10132018,Facebook now says data breach affected 29 million users  details impact ,Cyber attackers stole data from 29 million Facebook accounts using an automated program that moved from one friend to the next  Facebook Inc  announced on Friday  as the social media company said its largest-ever data theft hit fewer than the 50 million profiles it initially reported. | Video ,topStory
FB,10122018,UPDATE 5-Facebook now says data breach affected 29 mln users  details impact ,Oct 12 Cyber attackers stole data from 29 million Facebook accounts using an automated program that moved from one friend to the next  Facebook Inc announced on Friday  as the social media company said its largest-ever data theft hit fewer than the 50 million profiles it initially reported.,topStory
FB,10112018,Amazon says 'breathtaking' class in Facebook job ads age-bias case should be rejected ,Amazon.com Inc on Thursday told a federal judge in San Jose  California that a proposed class of millions of older Facebook users suing the online retailer because they allegedly were not shown job ads would include an "infinite variety" of people and should be rejected.,topStory
FB,10102018,Facebook's WhatsApp says has fixed video call security bug ,NEW YORK/LONDON Facebook Inc's WhatsApp messenger service said on Wednesday it has fixed the latest bug on its platform that allowed hackers to take over users' applications when they answered an incoming video call.,topStory
FB,10102018,UPDATE 2-Facebook's WhatsApp says has fixed video call security bug ,NEW YORK/LONDON  Oct 10 Facebook Inc's WhatsApp messenger service said on Wednesday it has fixed the latest bug on its platform that allowed hackers to take over users' applications when they answered an incoming video call.,normal
