date,change,changeOverTime,changePercent,close,high,low,open,unadjustedVolume,volume,vwap
2015-03-05,3.105,0.097836161875581,0.537,581.435,583.2,578.23,579.62,1795889,1795889,581.3135
2015-03-06,-8.535,0.08172080651925101,-1.468,572.9,582.78,572.06,582.0,1879619,1879619,576.4322
2015-03-09,1.2,0.083986585831213,0.209,574.1,575.45,569.05,570.92,1174244,1174244,573.0683
2015-03-10,-14.25,0.057080456501663004,-2.482,559.85,569.762,559.82,568.475,2004024,2004024,563.2042
2015-03-11,-4.16,0.049225754886861005,-0.743,555.69,564.18,555.41,559.8,2026158,2026158,558.9191
2015-03-12,5.48,0.059572813744821006,0.986,561.17,561.84,555.53,558.48,1780057,1780057,559.1267
2015-03-13,-8.17,0.044146632929212004,-1.456,553.0,564.36,550.33,559.23,1771354,1771354,555.8654
2015-03-16,8.64,0.06046024397533901,1.562,561.64,563.75,551.32,556.93,1842754,1842754,560.5317
2015-03-17,-4.03,0.052851001786,-0.718,557.61,560.64,554.41,558.29,1444560,1444560,557.7131
2015-03-18,8.55,0.06899467938373001,1.533,566.16,566.51,553.5,557.73,1766221,1766221,560.2287
2015-03-19,-2.49,0.06429318731140901,-0.44,563.67,566.96,562.12,564.52,1232969,1232969,564.3013
2015-03-20,1.28,0.066710018577502,0.227,564.95,567.1,564.48,566.71,2216038,2216038,565.9771
2015-03-23,0.42,0.06750304133668801,0.074,565.37,569.6399,563.06,566.0,1511686,1511686,565.9042
2015-03-24,12.17,0.090481819858838,2.153,577.54,581.88,568.09,568.54,3957844,3957844,577.664
2015-03-25,-10.54,0.070580724902104,-1.8250000000000002,567.0,580.07,567.0,577.57,2653451,2653451,573.1227
2015-03-26,-3.36,0.06423654282861001,-0.593,563.64,567.19,558.31,564.65,2492141,2492141,563.1753
2015-03-27,-6.09,0.052737712820402,-1.08,557.55,564.066,556.93,561.83,1727629,1727629,559.3838
2015-03-30,3.585,0.059506728514889,0.643,561.135,562.16,556.79,560.25,1239350,1239350,560.3643
2015-03-31,-6.435,0.047356486954492,-1.147,554.7,562.45,554.67,557.94,1746622,1746622,557.9911
2015-04-01,-5.21,0.037519228441723,-0.9390000000000001,549.49,558.5,546.03,554.83,1945090,1945090,551.2071
2015-04-02,-8.18,0.022074166131848,-1.4889999999999999,541.31,548.0,540.44,547.41,2388019,2388019,542.4065
2015-04-06,2.64,0.027058880618165002,0.488,543.95,545.54,535.7,538.84,1685894,1685894,542.4847
2015-04-07,0.91,0.028777096596402003,0.167,544.86,550.16,543.585,544.99,1365916,1365916,547.5916
2015-04-08,3.98,0.036291931314410004,0.73,548.84,551.5,546.0,546.0,1419316,1419316,549.2423
2015-04-09,-0.8200000000000001,0.034743648784569,-0.149,548.02,549.37,541.951,549.21,1618299,1618299,545.1448
2015-04-10,0.52,0.03572548648642,0.095,548.54,549.85,544.98,549.57,1305219,1305219,547.3555
2015-04-13,0.1,0.035914301429083,0.018000000000000002,548.64,553.27,546.3,547.05,1466277,1466277,550.0951
2015-04-14,-8.86,0.019185297509096002,-1.615,539.78,546.57,535.74,546.57,2360329,2360329,539.6893
2015-04-15,1.26,0.021564365786656003,0.233,541.04,543.19,532.37,537.96,2348087,2348087,537.9175
2015-04-16,2.48,0.026246976364711003,0.458,543.52,545.229,538.1,538.35,1586088,1586088,543.027
2015-04-17,-10.78,0.0058927255455850005,-1.983,532.74,539.8,529.0,537.31,2461698,2461698,534.1334
2015-04-20,11.79,0.028154007285613004,2.213,544.53,545.8,533.35,533.75,1926064,1926064,542.6933
2015-04-21,-1.605,0.025123527455863003,-0.295,542.925,547.7745,542.21,546.31,1456387,1456387,544.1296
2015-04-22,6.255,0.036933902119466004,1.152,549.18,551.0,541.32,543.06,1590320,1590320,547.1458
2015-04-23,8.28,0.052567779372005005,1.508,557.46,561.17,550.08,550.41,3909155,3909155,556.3467
2015-04-24,16.2,0.083155800083493,2.906,573.66,584.7,568.35,580.05,4608403,4608403,575.9653
2015-04-27,-7.54,0.068919153406665,-1.314,566.12,575.52,562.3,572.77,2403105,2403105,567.8923
2015-04-28,-1.75,0.065614891910053,-0.309,564.37,567.83,560.96,564.32,1859787,1859787,564.6743
2015-04-29,-2.98,0.059988206618681005,-0.528,561.39,565.84,559.0,560.51,1681064,1681064,562.2873
2015-04-30,-12.62,0.036159760854546,-2.248,548.77,561.11,546.72,558.56,2362024,2362024,551.7054
2015-05-01,2.39,0.040672437984204,0.436,551.16,551.22,543.85,550.51,1828566,1828566,548.0014
2015-05-04,1.6800000000000002,0.043844529020951005,0.305,552.84,556.69,547.39,550.99,1762952,1762952,552.5916
2015-05-05,-9.795,0.025350105387060003,-1.772,543.045,552.61,542.37,550.16,1426417,1426417,546.1048
2015-05-06,-7.965,0.010310995203911,-1.467,535.08,543.93,532.235,542.64,1951728,1951728,537.3215
2015-05-07,6.96,0.023452515213291003,1.301,542.04,545.2,533.45,535.9,1592220,1592220,541.1274
2015-05-08,6.91,0.036499627751340004,1.275,548.95,552.8,548.03,548.87,1411264,1411264,550.4027
2015-05-11,-3.17,0.030514194068907003,-0.577,545.78,553.3699,545.6,548.49,1092923,1092923,548.0371
2015-05-12,-7.05,0.017202740611129003,-1.292,538.73,542.961,535.0,542.81,1764123,1764123,538.5489
2015-05-13,0.76,0.018637734175372,0.14100000000000001,539.49,543.84,538.98,540.47,1211920,1211920,541.1101
2015-05-14,9.71,0.036971665107999,1.8,549.2,549.69,542.5,543.97,1586833,1586833,546.7042
2015-05-15,-2.71,0.031854780161818,-0.493,546.49,550.6,542.5,550.39,1671977,1671977,545.8707
2015-05-18,0.18,0.032194647058612004,0.033,546.67,548.34,542.25,543.82,1335256,1335256,545.335
2015-05-19,2.61,0.03712271706213,0.47700000000000004,549.28,553.4,547.12,548.0,2356274,2356274,550.4722
2015-05-20,3.23,0.04322143971016101,0.588,552.51,556.065,545.1,550.92,1541962,1541962,551.4926
2015-05-21,4.3,0.051340482244692,0.778,556.81,557.61,549.301,550.2,1708512,1708512,554.6837
2015-05-22,-2.29,0.047016620057698,-0.41100000000000003,554.52,558.24,553.62,554.46,1213288,1213288,555.5318
2015-05-26,-7.33,0.033176484760462005,-1.322,547.19,553.3305,542.97,552.58,1873709,1873709,546.0609
2015-05-27,7.06,0.046506819712506,1.29,554.25,555.29,546.5813,548.68,1742237,1742237,552.2213
2015-05-28,-0.07,0.046374649252642,-0.013000000000000001,554.18,555.76,550.8,553.79,1177318,1177318,553.8663
2015-05-29,-8.86,0.029645645332655002,-1.599,545.32,553.94,545.04,553.2,2172282,2172282,547.6146
2015-06-01,3.89,0.036990546602265,0.713,549.21,550.57,543.58,548.73,1660500,1660500,547.4031
2015-06-02,4.74,0.045940374884516,0.863,553.95,558.79,546.55,547.43,1592828,1592828,554.2946
2015-06-03,1.34,0.048470495116207005,0.242,555.29,557.99,552.15,555.1,1335479,1335479,555.0802
2015-06-04,-3.6,0.041673157180320004,-0.648,551.69,555.96,549.12,552.18,1343317,1343317,552.1425
2015-06-05,-2.16,0.037594754418788005,-0.392,549.53,553.33,547.384,552.0,1219841,1219841,550.8136
2015-06-08,-6.05,0.026171450387646,-1.101,543.48,549.87,542.95,549.61,1366816,1366816,545.3156
2015-06-09,-1.32,0.023679093144488003,-0.243,542.16,544.84,538.8506,543.42,1500846,1500846,542.0799
2015-06-10,10.44,0.043391373158558004,1.9260000000000002,552.6,554.78,545.11,545.7,1515805,1515805,552.0219
2015-06-11,-2.56,0.038557710626372005,-0.463,550.04,554.83,549.17,554.49,1293560,1293560,551.231
2015-06-12,-2.5700000000000003,0.033705166599920004,-0.467,547.47,548.85,545.63,547.15,1273383,1273383,547.0635
2015-06-15,-4.47,0.025265138662861,-0.8160000000000001,543.0,544.05,539.21,542.73,1357481,1357481,541.8993
2015-06-16,1.87,0.028795978090669003,0.34400000000000003,544.87,546.69,541.5724,544.48,1626349,1626349,544.5682
2015-06-17,1.73,0.032062476598748,0.318,546.6,548.36,541.81,545.42,1222049,1222049,545.5268
2015-06-18,9.58,0.050150948105912,1.7530000000000001,556.18,557.25,548.0,548.0,2059603,2059603,555.2027
2015-06-19,1.34,0.052681068337603006,0.241,557.52,557.91,552.258,556.52,2964489,2964489,555.9689
2015-06-22,2.16,0.056759471099135005,0.387,559.68,565.61,558.91,559.41,1737569,1737569,562.1448
2015-06-23,3.71,0.063764505471951,0.663,563.39,564.9,557.15,559.79,1569808,1569808,561.5681
2015-06-24,-4.82,0.05466362523557,-0.856,558.57,562.64,556.81,562.48,1446156,1446156,559.0823
2015-06-25,-0.62,0.053492972591056,-0.111,557.95,563.14,557.455,560.3,1335270,1335270,560.1342
2015-06-26,-4.89,0.044259921894810005,-0.876,553.06,560.0,551.85,559.71,2183753,2183753,554.0967
2015-06-29,-11.81,0.02196087716625,-2.135,541.25,550.9,540.24,546.75,1887816,1887816,544.561
2015-06-30,-1.21,0.019676216360021002,-0.224,540.04,545.9,539.54,545.09,1725464,1725464,541.6423
2015-07-01,3.26,0.025831583490852003,0.604,543.3,545.81,539.76,543.66,1537973,1537973,542.727
2015-07-02,4.04,0.033459707174458,0.744,547.34,548.0,543.57,544.74,1406213,1406213,545.8946
2015-07-06,-1.72,0.030212090160645,-0.314,545.62,548.58,542.095,542.25,1280687,1280687,545.0751
2015-07-07,4.41,0.038538829132106,0.808,550.03,551.0,539.85,547.43,1679759,1679759,545.4202
2015-07-08,-8.33,0.022810544408236003,-1.514,541.7,548.28,541.2,545.6,1383065,1383065,543.4128
2015-07-09,2.95,0.028380585216809,0.545,544.65,548.88,544.62,548.65,1488324,1488324,546.7861
2015-07-10,11.46,0.050018777646047,2.104,556.11,559.29,552.0,553.71,2171750,2171750,556.5804
2015-07-13,15.62,0.079511671690088,2.809,571.73,572.85,558.7,559.51,2089641,2089641,568.2268
2015-07-14,12.45,0.10301913205169501,2.178,584.18,589.7087,574.17,574.5,3741583,3741583,584.4705
2015-07-15,-0.22,0.10260373917783501,-0.038,583.96,588.69,580.21,583.74,2073330,2073330,583.3046
2015-07-16,17.82,0.136250561960473,3.052,601.78,604.5,587.92,589.5,5632054,5632054,594.9563
2015-07-17,97.84,0.32098710186245105,16.258,699.62,703.0,678.0,680.0,12858136,12858136,691.9814
2015-07-20,-6.78,0.30818544874986503,-0.969,692.84,697.8,681.77,688.98,5121752,5121752,689.0996
2015-07-21,2.51,0.312924703810719,0.362,695.35,705.6,684.15,684.88,3780230,3780230,697.6947
2015-07-22,-0.25,0.312452666454061,-0.036000000000000004,695.1,713.33,691.62,694.02,4154987,4154987,704.3386
2015-07-23,-20.37,0.27399106263350403,-2.931,674.73,696.07,671.59,691.85,3811598,3811598,682.1382
2015-07-24,-19.96,0.23630360007786702,-2.958,654.77,677.79,653.18,676.77,4131137,4131137,661.4734
2015-07-27,3.5,0.24291212307109003,0.535,658.27,667.07,651.55,651.57,2919110,2919110,660.5281
2015-07-28,1.3900000000000001,0.24553665077411202,0.211,659.66,664.1,653.41,661.76,1718193,1718193,658.3734
2015-07-29,1.77,0.24887867525925603,0.268,661.43,663.33,652.84,662.26,1837805,1837805,658.1494
2015-07-30,3.13,0.25478858296462403,0.47300000000000003,664.56,668.05,651.69,657.44,1980345,1980345,661.1385
2015-07-31,-7.06,0.241458248012581,-1.062,657.5,664.9999,657.2,664.7,1746094,1746094,660.0018
2015-08-03,7.22,0.255090686872886,1.098,664.72,666.67,657.66,657.66,1567407,1567407,662.7175
2015-08-04,-3.44,0.24859545284526102,-0.518,661.28,668.0,660.51,664.34,1309410,1309410,663.0148
2015-08-05,12.01,0.271272127459149,1.816,673.29,679.91,665.5827,665.75,1822387,1822387,674.7952
2015-08-06,-3.14,0.265343338259515,-0.466,670.15,674.75,660.73,673.99,2032984,2032984,667.4624
2015-08-07,-5.76,0.254467597562096,-0.86,664.39,668.795,658.87,667.78,1377152,1377152,663.1307
2015-08-10,-1.25,0.252107410778803,-0.188,663.14,671.62,660.23,667.09,1722915,1722915,663.9619
2015-08-11,27.16,0.30338954920621203,4.096,690.3,704.0,684.32,699.58,5494011,5494011,694.0622
2015-08-12,1.17,0.30559868403537505,0.169,691.47,696.0,680.51,694.49,2932328,2932328,688.222
2015-08-13,-4.96,0.296233462879265,-0.717,686.51,694.03,682.18,689.2,1817748,1817748,688.107
2015-08-14,2.86,0.30163357023944104,0.417,689.37,692.26,682.9,684.04,1379855,1379855,688.697
2015-08-17,4.74,0.31058339852169203,0.6880000000000001,694.11,694.74,683.06,688.04,1233951,1233951,690.3263
2015-08-18,-5.38,0.300425154606395,-0.775,688.73,695.7568,685.32,691.07,1385544,1385544,689.4584
2015-08-19,5.31,0.310451228061827,0.771,694.04,700.2,686.8,690.11,2509697,2509697,693.8145
2015-08-20,-14.56,0.28295977241002,-2.098,679.48,696.16,675.2801,689.1,2889877,2889877,683.2299
2015-08-21,-35.45,0.21602487523580602,-5.217,644.03,672.89,643.104,671.04,4593970,4593970,656.1316
2015-08-24,-25.92,0.167084042097424,-4.025,618.11,644.33,593.09,600.6,6489430,6489430,622.887
2015-08-25,-5.64,0.156434879331202,-0.912,612.47,647.0,611.67,646.4675,3571469,3571469,636.1071
2015-08-26,47.27,0.24568770272824303,7.718,659.74,662.48,630.37,643.1,4386985,4386985,647.287
2015-08-27,8.22,0.261208291015184,1.246,667.96,673.9799,651.1,672.0,2948736,2948736,664.0635
2015-08-28,-8.27,0.245593295256912,-1.238,659.69,667.0,653.75,665.11,1941833,1941833,658.3832
2015-08-31,-11.87,0.22318096156275302,-1.799,647.82,664.41,646.35,656.26,1946844,1946844,654.7948
2015-09-01,-18.26,0.18870335303239602,-2.819,629.56,644.44,625.06,633.66,2572884,2572884,633.6529
2015-09-02,15.35,0.21768644673124501,2.438,644.91,645.057,630.64,638.64,1881489,1881489,639.9514
2015-09-03,-7.86,0.202845592237893,-1.219,637.05,651.25,633.8073,647.93,1728562,1728562,641.8928
2015-09-04,-8.09,0.187570463376415,-1.27,628.96,634.5,626.5,629.7,2024990,2024990,629.5351
2015-09-08,14.92,0.21574165282181101,2.372,643.88,645.04,632.9,641.0,1954648,1954648,640.6138
2015-09-09,-0.47000000000000003,0.21485422259129203,-0.073,643.41,657.36,640.9,651.88,2048908,2048908,650.1466
2015-09-10,7.67,0.22933632869358303,1.192,651.08,654.9,641.7,643.9,1392481,1392481,648.254
2015-09-11,4.22,0.23730431927398302,0.648,655.3,655.31,647.41,650.21,1744615,1744615,653.0983
2015-09-14,-2.83,0.23196085639660602,-0.432,652.47,655.92,649.501,655.63,1497627,1497627,652.2056
2015-09-15,12.6,0.255751539172208,1.931,665.07,668.85,653.34,656.71,1777320,1777320,664.1887
2015-09-16,0.45,0.25660120641419404,0.068,665.52,668.0699,662.2,665.55,1312598,1312598,665.22
2015-09-17,6.15,0.268213325388,0.924,671.67,681.99,665.0,667.49,2387605,2387605,671.6481
2015-09-18,-10.75,0.247915719051673,-1.6,660.92,669.84,660.03,665.06,3627210,3627210,663.8378
2015-09-21,6.06,0.259357904577081,0.917,666.98,669.0,658.0,665.51,1954667,1954667,664.795
2015-09-22,-13.78,0.23333920547805,-2.066,653.2,658.82,645.03,657.47,2718081,2718081,651.6092
2015-09-23,0.09,0.233509138926447,0.014,653.29,660.28,650.7301,652.9,1457995,1457995,655.2149
2015-09-24,1.62,0.236567940997596,0.248,654.91,656.7699,642.165,648.97,1934639,1934639,649.1314
2015-09-25,-14.76,0.20869885546046202,-2.254,640.15,658.58,639.655,658.58,2423992,2423992,647.3093
2015-09-28,-15.9,0.17867727957696303,-2.484,624.25,642.85,617.84,639.05,2382300,2382300,627.2672
2015-09-29,-1.6400000000000001,0.17558071451728202,-0.263,622.61,634.68,618.03,625.5,2106466,2106466,626.0087
2015-09-30,15.76,0.20533794948105102,2.531,638.37,639.31,629.15,631.83,2647655,2647655,635.2032
2015-10-01,3.63,0.212191931899736,0.5690000000000001,642.0,643.84,631.115,637.94,2125315,2125315,638.441
2015-10-02,14.99,0.240495291804997,2.335,656.99,658.2555,633.5,638.01,2439435,2439435,647.8152
2015-10-05,14.69,0.268232206882266,2.236,671.68,673.0275,655.87,661.6,1898012,1898012,665.8678
2015-10-06,-0.04,0.268156680905201,-0.006,671.64,678.8,663.0823,669.35,2157409,2157409,669.8204
2015-10-07,-1.6400000000000001,0.26506011584551903,-0.244,670.0,678.74,658.11,677.4,2217672,2217672,666.9058
2015-10-08,-3.0,0.259395667565614,-0.448,667.0,671.89,654.49,669.45,1965397,1965397,663.0019
2015-10-09,4.24,0.267401421134547,0.636,671.24,674.085,662.36,667.49,1606178,1606178,669.9328
2015-10-12,5.19,0.27720091665878305,0.773,676.43,677.98,667.24,669.19,1334225,1334225,674.4126
2015-10-13,6.74,0.289927043794304,0.996,683.17,688.46,673.108,674.26,2122338,2122338,682.6261
2015-10-14,-2.76,0.284715751376791,-0.404,680.41,690.04,678.9,683.73,1564582,1564582,682.8153
2015-10-15,12.61,0.308525315646659,1.853,693.02,694.16,684.39,685.25,2357829,2357829,690.7317
2015-10-16,2.3,0.31286805932792,0.332,695.32,696.22,689.1,695.4,1815759,1815759,693.1625
2015-10-19,4.63,0.321610191173241,0.666,699.95,700.2397,692.21,694.0,1508585,1508585,697.4381
2015-10-20,-19.95,0.28394161011187,-2.85,680.0,698.0,673.68,697.89,2621719,2621719,682.7446
2015-10-21,-8.2,0.268458784813463,-1.206,671.8,684.9,670.7,683.21,1608436,1608436,677.3804
2015-10-22,9.34,0.286094100458234,1.3900000000000001,681.14,688.0499,671.7,675.44,4431595,4431595,679.1788
2015-10-23,38.19,0.358202527061429,5.607,719.33,752.5,717.94,750.06,6336319,6336319,733.2977
2015-10-26,11.79,0.380463808801457,1.639,731.12,734.95,720.02,720.02,2438847,2438847,729.5948
2015-10-27,1.7000000000000002,0.38367366282673704,0.233,732.82,735.9642,724.135,726.57,1938916,1938916,731.339
2015-10-28,4.1,0.391415075475941,0.559,736.92,737.37,727.27,733.0,1980154,1980154,733.1246
2015-10-29,7.93,0.406388100429157,1.076,744.85,746.79,735.16,736.63,1825957,1825957,741.9549
2015-10-30,-7.46,0.392302505706459,-1.002,737.39,746.31,736.53,745.56,1999161,1999161,740.0695
2015-11-02,10.35,0.411844852272132,1.404,747.74,748.18,731.45,737.88,1995708,1995708,740.6816
2015-11-03,1.08,0.41388405365289804,0.14400000000000002,748.82,751.698,741.16,745.43,1815300,1815300,746.4882
2015-11-04,6.49,0.42613814343176004,0.867,755.31,759.9,749.2,749.9,2091999,2091999,754.9773
2015-11-05,5.36,0.436258624358524,0.71,760.67,766.35,757.47,758.81,2274314,2274314,762.0267
2015-11-06,0.93,0.438014603325295,0.122,761.6,763.022,755.03,759.39,1677199,1677199,759.3032
2015-11-09,-6.83,0.42511854274137706,-0.897,754.77,763.3,749.11,758.52,1776861,1776861,754.9417
2015-11-10,3.49,0.431708184240334,0.462,758.26,760.6,748.41,753.48,1489929,1489929,755.0878
2015-11-11,6.99,0.44490634873251306,0.922,765.25,769.08,759.75,762.38,2095922,2095922,765.7841
2015-11-12,-8.72,0.42844168573225505,-1.139,756.53,765.799,755.86,760.18,1772555,1772555,760.7948
2015-11-13,-16.46,0.397362746169841,-2.176,740.07,755.33,739.47,754.04,2409363,2409363,746.2341
2015-11-16,10.35,0.416905092735514,1.399,750.42,751.71,734.33,740.21,2535198,2535198,743.9985
2015-11-17,-4.44,0.40852170928125503,-0.592,745.98,754.95,744.05,752.47,1943156,1943156,750.5647
2015-11-18,14.03,0.43501244573694503,1.881,760.01,761.1,747.39,749.57,1813336,1813336,753.559
2015-11-19,-0.07,0.434880275277081,-0.009000000000000001,759.94,763.23,757.23,759.78,1403913,1403913,760.6209
2015-11-20,17.06,0.46709210449547606,2.245,777.0,779.318,764.1,769.3,2773944,2773944,772.4639
2015-11-23,-0.30000000000000004,0.46652565966748505,-0.039,776.7,782.9,773.51,777.47,1732400,1732400,778.6925
2015-11-24,-7.07,0.45317644322117506,-0.91,769.63,775.99,758.11,772.96,2394010,2394010,767.7618
2015-11-25,-0.37,0.45247782793332003,-0.048,769.26,773.0,766.53,771.69,1180643,1180643,769.8194
2015-11-27,2.71,0.45759471287950104,0.352,771.97,774.0,767.0001,769.16,722320,722320,770.7173
2015-11-30,-9.12,0.44037479010858904,-1.181,762.85,775.03,761.12,771.87,1679349,1679349,765.5635
2015-12-01,20.94,0.47991263910232806,2.745,783.79,785.0,765.95,766.94,2019864,2019864,779.5988
2015-12-02,-5.94,0.46869703150811604,-0.758,777.85,793.0475,776.43,785.25,2343841,2343841,783.1451
2015-12-03,-9.65,0.45047638954108704,-1.241,768.2,784.48,762.45,780.56,2097494,2097494,771.0122
2015-12-04,11.01,0.47126491472833903,1.433,779.21,782.42,765.51,769.71,2489998,2489998,777.8914
2015-12-07,-6.22,0.459520625294669,-0.798,772.99,781.0,766.72,780.06,1831287,1831287,772.5104
2015-12-08,2.15,0.463580146561934,0.278,775.14,778.65,762.52,764.5,1554121,1554121,772.3753
2015-12-09,-12.59,0.43980834528059803,-1.624,762.55,776.0926,752.0066,771.1,2327471,2327471,762.3046
2015-12-10,-2.51,0.43506909021974405,-0.329,760.04,766.0655,755.0,763.59,1622940,1622940,761.5572
2015-12-11,-9.62,0.416905092735514,-1.266,750.42,757.44,748.65,749.0,2159164,2159164,752.929
2015-12-14,12.12,0.43978946378633205,1.615,762.54,764.15,736.26,751.26,2708520,2708520,750.8303
2015-12-15,-2.45,0.43516349769107604,-0.321,760.09,774.75,758.0,767.79,2469319,2469319,765.8335
2015-12-16,16.5,0.466317963230555,2.171,776.59,781.5,757.045,766.57,2656010,2656010,769.4874
2015-12-17,-6.76,0.45355407310650203,-0.87,769.83,781.59,769.3,781.16,1825538,1825538,774.9184
2015-12-18,-12.98,0.42904589354877803,-1.686,756.85,774.14,756.59,767.23,3389702,3389702,762.3059
2015-12-21,3.95,0.43650408378398703,0.522,760.8,766.35,754.15,763.05,1742368,1742368,760.131
2015-12-22,6.33,0.448456069654587,0.8320000000000001,767.13,770.34,761.2,764.27,1816935,1816935,766.0355
2015-12-23,1.38,0.45106171586334404,0.18,768.51,771.9,757.65,770.69,1529742,1529742,765.1375
2015-12-24,-2.67,0.44602035689422803,-0.34700000000000003,765.84,769.2,764.39,768.52,521141,521141,766.5005
2015-12-28,16.4,0.47698600749104403,2.141,782.24,782.815,767.73,770.0,1557755,1557755,776.9753
2015-12-29,11.72,0.499115118771207,1.498,793.96,798.69,786.202,786.99,1921480,1921480,794.0924
2015-12-30,-3.66,0.49220449186972204,-0.461,790.3,796.455,787.2,793.96,1428280,1428280,792.1527
2015-12-31,-12.29,0.46899913541637706,-1.5550000000000002,778.01,788.33,777.32,787.82,1637561,1637561,781.3962
2016-01-04,-18.57,0.43393620056376303,-2.387,759.44,762.2,747.54,762.2,3369068,3369068,755.0461
2016-01-05,2.09,0.43788243286543005,0.275,761.53,769.2,755.65,764.1,2260795,2260795,762.2556
2016-01-06,-2.2,0.43372850412683306,-0.289,759.33,765.73,748.0,750.37,2410301,2410301,758.8623
2016-01-07,-18.33,0.399118725136612,-2.414,741.0,755.31,735.28,746.49,3156563,3156563,746.3458
2016-01-08,-10.09,0.380067297421864,-1.362,730.91,750.12,728.9201,747.8,2375348,2375348,737.5283
2016-01-11,2.16,0.38414570018339605,0.296,733.07,735.08,719.56,731.95,2544806,2544806,728.9386
2016-01-12,12.27,0.407313293648208,1.674,745.34,748.34,736.43,740.75,2340753,2340753,743.8692
2016-01-13,-25.77,0.35865568292382205,-3.457,719.57,753.0,716.78,749.34,2586395,2586395,730.5051
2016-01-14,11.82,0.380973609146648,1.643,731.39,739.89,705.0,724.44,2777868,2777868,726.0685
2016-01-15,-20.9,0.341511286129975,-2.858,710.49,724.158,701.51,709.99,3833751,3833751,711.1137
2016-01-19,8.59,0.35773048970477,1.209,719.08,725.35,709.85,720.15,2436220,2436220,718.3694
2016-01-20,-0.52,0.35674865200292005,-0.07200000000000001,718.56,726.95,687.78,705.9,4122010,4122010,706.1869
2016-01-21,8.11,0.37206154385293105,1.129,726.67,737.67,711.11,720.17,2596916,2596916,726.8881
2016-01-22,18.79,0.407539871579404,2.586,745.46,748.56,740.5,742.0,2357315,2357315,745.0606
2016-01-25,-11.84,0.385184182368045,-1.588,733.62,752.46,732.501,743.84,2267031,2267031,742.427
2016-01-26,0.17,0.38550516777057303,0.023,733.79,739.46,726.97,735.21,1547049,1547049,732.5852
2016-01-27,-16.21,0.354898265564818,-2.209,717.58,735.89,713.45,735.89,2121434,2121434,724.8384
2016-01-28,30.72,0.41290221595104803,4.281,748.3,751.16,730.6,738.19,3105222,3105222,742.7128
2016-01-29,13.05,0.43754256596863605,1.744,761.35,765.105,744.2,748.96,3790395,3790395,759.1129
2016-02-01,9.42,0.45532893356753906,1.237,770.77,777.59,761.38,771.26,5576089,5576089,769.6704
2016-02-02,10.14,0.47447476875361905,1.316,780.91,810.35,780.6,800.5,6792331,6792331,796.7087
2016-02-03,-31.53,0.41494141733181406,-4.038,749.38,791.43,736.26,786.28,6555731,6555731,757.0915
2016-02-04,-19.35,0.378405725926425,-2.582,730.03,745.24,722.6001,744.59,5246123,5246123,732.1378
2016-02-05,-26.27,0.328804040488721,-3.598,703.76,726.72,700.14,725.5,5477821,5477821,709.8021
2016-02-08,0.4,0.329559300259375,0.057,704.16,704.52,682.01,687.68,4470514,4470514,692.8986
2016-02-09,-3.14,0.32363051105974,-0.446,701.02,720.96,688.5,692.95,4214950,4214950,705.3103
2016-02-10,5.83,0.334638422217023,0.8320000000000001,706.85,723.22,705.39,711.79,3015733,3015733,713.582
2016-02-11,-0.49,0.333713228997972,-0.069,706.36,712.315,691.19,696.34,3250206,3250206,700.0645
2016-02-12,0.53,0.334713948194088,0.075,706.89,716.0,701.58,712.21,2326889,2326889,708.2249
2016-02-16,10.75,0.35501155453041605,1.521,717.64,722.8789,710.18,718.65,2172213,2172213,716.7707
2016-02-17,14.33,0.382068735814097,1.9969999999999999,731.97,733.76,716.61,727.0,2457715,2457715,727.7607
2016-02-18,-14.46,0.35476609510495305,-1.975,717.51,736.0,715.55,733.96,2363846,2363846,723.2668
2016-02-19,4.6,0.36345158246747505,0.641,722.11,724.03,713.12,715.9,1745940,1745940,720.0537
2016-02-22,6.94,0.37655533948832204,0.961,729.05,734.845,723.45,729.51,1875824,1875824,729.2676
2016-02-23,-11.76,0.35435070223109305,-1.613,717.29,730.9,715.67,726.1,2066566,2066566,721.2107
2016-02-24,3.61,0.36116692166124603,0.503,720.9,721.22,702.02,710.61,1854612,1854612,711.7051
2016-02-25,8.22,0.376687509948187,1.1400000000000001,729.12,729.51,713.23,722.93,1807258,1807258,723.3936
2016-02-26,-4.26,0.368643993390721,-0.584,724.86,736.16,721.9392,733.6,2123690,2123690,728.1505
2016-02-29,-7.64,0.35421853177122903,-1.054,717.22,730.6,716.84,721.0,2253426,2253426,723.5128
2016-03-01,24.95,0.401327859965775,3.479,742.17,742.33,718.64,721.3,3005553,3005553,734.983
2016-03-02,-2.69,0.39624873800812704,-0.362,739.48,743.121,733.25,742.87,1814643,1814643,737.7919
2016-03-03,-7.89,0.38135123903197604,-1.067,731.59,741.0,729.63,739.48,2026700,2026700,732.3502
2016-03-04,-1.37,0.37876447431748506,-0.187,730.22,735.0,725.62,734.8,2425750,2425750,729.8029
2016-03-07,-17.42,0.345872911305502,-2.386,712.8,727.21,705.14,725.15,3088278,3088278,715.3089
2016-03-08,0.73,0.34725126038694604,0.10200000000000001,713.53,722.25,704.0,708.39,2626495,2626495,714.7148
2016-03-09,11.88,0.36968247557537104,1.665,725.41,726.24,712.66,715.165,1977169,1977169,722.1004
2016-03-10,6.76,0.38244636569942403,0.932,732.17,736.54,723.29,727.79,2230811,2230811,730.48
